corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,is_peak_hour,is_weekend,is_night,hour_sin,hour_cos,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,station_load,y_closure,y_priority,y_duration,id,corridor,event_cause,priority,cause_corridor_key,cause_priority_key,cause_station_key,police_station,zone,is_stale_active
10,13,0,7,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,192,1,1,,FKID000100,Mysore Road,tree_fall,High,tree_fall_Mysore Road,tree_fall_High,tree_fall_Chamarajpet,Chamarajpet,__MISSING__,0
2,14,10,18,10,3,2,1,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,0,135,0,1,,FKID000101,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Hebbala,Hebbala,__MISSING__,0
11,14,2,24,10,3,2,1,0,0,1,0.7071067811865476,0.7071067811865476,0,1,1,0,178,0,0,,FKID000102,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jayanagara,Jayanagara,__MISSING__,0
1,7,0,22,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,124,0,1,,FKID000103,Bannerghata Road,pot_holes,High,pot_holes_Bannerghata Road,pot_holes_High,pot_holes_J.P. Nagar,J.P. Nagar,__MISSING__,1
1,7,0,22,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,124,0,1,,FKID000104,Bannerghata Road,pot_holes,High,pot_holes_Bannerghata Road,pot_holes_High,pot_holes_J.P. Nagar,J.P. Nagar,__MISSING__,1
21,16,0,49,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,58,0,1,,FKID000105,West of Chord Road,water_logging,High,water_logging_West of Chord Road,water_logging_High,water_logging_Vijayanagara,Vijayanagara,__MISSING__,1
1,7,0,22,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,0,0,0,124,0,1,,FKID000106,Bannerghata Road,pot_holes,High,pot_holes_Bannerghata Road,pot_holes_High,pot_holes_J.P. Nagar,J.P. Nagar,__MISSING__,1
16,14,6,2,10,5,2,1,0,0,1,0.9659258262890683,0.25881904510252074,1,0,1,0,102,0,1,141.02791743333333,FKID000107,ORR West 1,vehicle_breakdown,High,vehicle_breakdown_ORR West 1,vehicle_breakdown_High,vehicle_breakdown_Banashankari,Banashankari,__MISSING__,0
11,6,0,1,10,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,171,0,0,,FKID000108,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Ashok Nagar,Ashok Nagar,__MISSING__,1
10,13,0,7,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,192,0,1,,FKID000109,Mysore Road,tree_fall,High,tree_fall_Mysore Road,tree_fall_High,tree_fall_Chamarajpet,Chamarajpet,__MISSING__,0
11,13,0,7,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,192,0,0,,FKID000110,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Chamarajpet,Chamarajpet,__MISSING__,0
11,14,7,10,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,1,0,27,0,0,,FKID000111,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_City Market,City Market,__MISSING__,0
12,7,0,33,7,2,5,12,0,1,1,0.49999999999999994,0.8660254037844387,1,0,0,1,184,0,1,,FKID000112,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_Madiwala,Madiwala,South Zone 2,0
2,4,0,18,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,135,0,1,545.3734030166667,FKID000113,Bellary Road 1,construction,High,construction_Bellary Road 1,construction_High,construction_Hebbala,Hebbala,__MISSING__,0
11,14,5,0,10,20,3,3,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,0,120,1,0,,FKID000114,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Adugodi,Adugodi,__MISSING__,0
18,16,0,16,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,118,0,1,,FKID000115,Old Madras Road,water_logging,High,water_logging_Old Madras Road,water_logging_High,water_logging_Halasur,Halasur,__MISSING__,1
11,7,0,45,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,93,0,0,,FKID000116,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Shivajinagar,Shivajinagar,__MISSING__,1
14,14,2,3,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,245,0,1,,FKID000117,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Banaswadi,Banaswadi,__MISSING__,0
15,3,0,32,10,5,2,1,0,0,1,0.9659258262890683,0.25881904510252074,1,0,0,0,272,0,1,,FKID000118,ORR North 2,congestion,High,congestion_ORR North 2,congestion_High,congestion_Kodigehalli,Kodigehalli,__MISSING__,0
7,14,2,33,10,6,2,1,0,0,0,1.0,6.123233995736766e-17,1,0,1,0,184,0,1,,FKID000119,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_Madiwala,Madiwala,__MISSING__,0
9,14,3,30,10,5,2,1,0,0,1,0.9659258262890683,0.25881904510252074,1,0,1,0,224,0,1,,FKID000120,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,__MISSING__,0
19,14,5,43,10,19,3,3,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,302,0,1,,FKID000121,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
11,13,0,4,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,47,1,0,61.79462865,FKID000122,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Basavanagudi,Basavanagudi,__MISSING__,0
10,14,5,7,10,8,2,1,1,0,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,192,0,1,102.3569732,FKID000123,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
7,14,2,33,10,8,2,1,1,0,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,184,0,1,,FKID000124,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_Madiwala,Madiwala,__MISSING__,0
11,4,0,8,10,11,2,1,0,0,0,0.258819045102521,-0.9659258262890682,0,1,0,0,118,0,0,,FKID000125,Non-corridor,construction,Low,construction_Non-corridor,construction_Low,construction_Chikkabanavara,Chikkabanavara,__MISSING__,1
11,2,0,13,10,16,2,1,0,0,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,124,0,0,,FKID000126,Non-corridor,accident,Low,accident_Non-corridor,accident_Low,accident_Electronic City,Electronic City,__MISSING__,0
19,2,0,8,10,19,2,1,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,118,0,1,,FKID000127,Tumkur Road,accident,High,accident_Tumkur Road,accident_High,accident_Chikkabanavara,Chikkabanavara,__MISSING__,0
1,14,3,37,10,19,2,1,1,0,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,116,0,1,,FKID000128,Bannerghata Road,vehicle_breakdown,High,vehicle_breakdown_Bannerghata Road,vehicle_breakdown_High,vehicle_breakdown_Mico Layout,Mico Layout,__MISSING__,0
11,6,0,26,8,9,5,12,1,1,0,0.7071067811865476,-0.7071067811865475,0,1,0,1,134,0,0,,FKID000129,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Jnanabharathi,Jnanabharathi,West Zone 1,0
22,7,0,50,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,181,0,0,,FKID000130,,pot_holes,Low,pot_holes___MISSING__,pot_holes_Low,pot_holes_Whitefield,Whitefield,__MISSING__,1
3,14,3,52,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,377,0,1,102.53794968333334,FKID000131,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
9,14,2,30,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,224,0,1,106.48373361666668,FKID000132,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,__MISSING__,0
19,2,0,8,10,19,2,1,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,118,0,1,,FKID000133,Tumkur Road,accident,High,accident_Tumkur Road,accident_High,accident_Chikkabanavara,Chikkabanavara,__MISSING__,0
7,14,3,33,10,19,2,1,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,184,1,1,75.3592525,FKID000134,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_Madiwala,Madiwala,__MISSING__,0
15,6,0,32,5,7,3,12,0,0,0,0.9659258262890683,-0.25881904510252063,1,0,0,1,272,0,1,,FKID000135,ORR North 2,others,High,others_ORR North 2,others_High,others_Kodigehalli,Kodigehalli,North Zone 2,0
2,14,5,32,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,272,0,1,,FKID000136,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,__MISSING__,0
19,14,3,53,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,280,0,1,,FKID000137,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
11,7,0,28,10,0,6,1,0,1,1,0.0,1.0,0,1,0,0,228,1,0,365.2268505833334,FKID000138,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_K.R. Pura,K.R. Pura,__MISSING__,0
13,4,0,14,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,361,0,1,720.6875,FKID000139,ORR East 2,construction,High,construction_ORR East 2,construction_High,construction_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,14,7,17,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,297,0,0,,FKID000140,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
11,6,0,11,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,212,0,0,,FKID000141,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Cubbon Park,Cubbon Park,__MISSING__,1
12,16,0,14,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,0,0,361,0,1,49.972616783333336,FKID000142,ORR East 1,water_logging,High,water_logging_ORR East 1,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
10,14,2,17,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,297,1,1,111.6212591,FKID000143,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
10,13,0,7,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,0,0,192,1,1,,FKID000144,Mysore Road,tree_fall,High,tree_fall_Mysore Road,tree_fall_High,tree_fall_Chamarajpet,Chamarajpet,__MISSING__,0
16,11,0,29,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,89,0,1,,FKID000145,ORR West 1,road_conditions,High,road_conditions_ORR West 1,road_conditions_High,road_conditions_K.S. Layout,K.S. Layout,__MISSING__,0
11,14,2,24,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,178,0,0,,FKID000146,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jayanagara,Jayanagara,__MISSING__,0
16,11,0,2,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,102,0,1,,FKID000147,ORR West 1,road_conditions,High,road_conditions_ORR West 1,road_conditions_High,road_conditions_Banashankari,Banashankari,__MISSING__,1
16,11,0,2,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,102,0,1,,FKID000148,ORR West 1,road_conditions,High,road_conditions_ORR West 1,road_conditions_High,road_conditions_Banashankari,Banashankari,__MISSING__,1
1,14,3,37,10,19,2,1,1,0,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,116,0,1,,FKID000149,Bannerghata Road,vehicle_breakdown,High,vehicle_breakdown_Bannerghata Road,vehicle_breakdown_High,vehicle_breakdown_Mico Layout,Mico Layout,__MISSING__,0
10,14,3,6,10,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,297,0,1,,FKID000150,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,13,0,24,10,23,3,3,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,178,1,0,,FKID000151,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Jayanagara,Jayanagara,__MISSING__,1
12,14,5,14,10,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,361,0,1,,FKID000152,ORR East 1,vehicle_breakdown,High,vehicle_breakdown_ORR East 1,vehicle_breakdown_High,vehicle_breakdown_HAL Old Airport,HAL Old Airport,__MISSING__,0
16,11,0,2,10,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,102,0,1,,FKID000153,ORR West 1,road_conditions,High,road_conditions_ORR West 1,road_conditions_High,road_conditions_Banashankari,Banashankari,__MISSING__,1
16,11,0,2,10,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,102,0,1,,FKID000154,ORR West 1,road_conditions,High,road_conditions_ORR West 1,road_conditions_High,road_conditions_Banashankari,Banashankari,__MISSING__,1
11,14,6,16,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,0,118,0,0,,FKID000155,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasur,Halasur,__MISSING__,0
19,14,7,53,10,20,2,1,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,280,0,1,,FKID000156,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
7,14,2,13,10,0,4,3,0,0,1,0.0,1.0,1,0,1,0,124,0,1,52.83199456666667,FKID000157,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_Electronic City,Electronic City,__MISSING__,0
18,4,0,11,10,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,212,0,1,,FKID000158,Old Madras Road,construction,High,construction_Old Madras Road,construction_High,construction_Cubbon Park,Cubbon Park,__MISSING__,0
12,16,0,5,10,6,3,1,0,0,0,1.0,6.123233995736766e-17,1,0,0,0,98,0,1,,FKID000159,ORR East 1,water_logging,High,water_logging_ORR East 1,water_logging_High,water_logging_Bellandur,Bellandur,__MISSING__,0
11,14,6,20,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,1,0,185,0,0,,FKID000160,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_High ground,High ground,__MISSING__,0
11,6,0,26,10,0,4,3,0,0,1,0.0,1.0,0,1,0,0,134,0,0,81.46960444999999,FKID000161,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Jnanabharathi,Jnanabharathi,__MISSING__,0
10,6,0,6,10,23,2,1,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,0,0,297,0,1,15.3042995,FKID000162,Mysore Road,others,High,others_Mysore Road,others_High,others_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,13,0,41,10,0,4,3,0,0,1,0.0,1.0,0,1,0,0,127,1,0,178.15932105,FKID000163,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_R.T. Nagar,R.T. Nagar,__MISSING__,0
22,7,0,40,10,23,2,1,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,74,0,0,,FKID000164,,pot_holes,Low,pot_holes___MISSING__,pot_holes_Low,pot_holes_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),__MISSING__,0
11,14,2,42,10,21,3,3,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,104,0,0,,FKID000165,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Rajajinagar,Rajajinagar,__MISSING__,0
3,4,0,9,10,0,3,2,0,0,1,0.0,1.0,1,0,0,0,74,0,1,31.910260883333333,FKID000166,Bellary Road 2,construction,High,construction_Bellary Road 2,construction_High,construction_Chikkajala,Chikkajala,__MISSING__,0
19,14,4,53,10,22,3,3,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,280,0,1,,FKID000167,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
11,7,0,52,5,21,0,11,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,0,1,377,0,0,1510.57253935,FKID000168,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Yelahanka,Yelahanka,North Zone 2,0
9,7,0,30,10,0,4,3,0,0,1,0.0,1.0,1,0,0,0,224,0,1,,FKID000169,Magadi Road,pot_holes,High,pot_holes_Magadi Road,pot_holes_High,pot_holes_Kamakshipalya,Kamakshipalya,__MISSING__,1
12,14,5,14,10,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,1,0,361,0,1,,FKID000170,ORR East 1,vehicle_breakdown,High,vehicle_breakdown_ORR East 1,vehicle_breakdown_High,vehicle_breakdown_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,14,10,26,10,0,3,2,0,0,1,0.0,1.0,0,1,1,0,134,0,0,11.80107465,FKID000171,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jnanabharathi,Jnanabharathi,__MISSING__,0
9,14,1,34,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,0,142,0,1,24.50433823333333,FKID000172,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Magadi Road,Magadi Road,__MISSING__,0
10,14,2,7,10,1,3,2,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,0,192,0,1,,FKID000173,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
11,13,0,22,10,5,3,3,0,0,1,0.9659258262890683,0.25881904510252074,0,1,0,0,124,0,0,1228.0686473666667,FKID000174,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_J.P. Nagar,J.P. Nagar,__MISSING__,0
12,14,5,5,10,23,2,1,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,0,98,0,1,,FKID000175,ORR East 1,vehicle_breakdown,High,vehicle_breakdown_ORR East 1,vehicle_breakdown_High,vehicle_breakdown_Bellandur,Bellandur,__MISSING__,0
19,14,5,39,10,1,3,2,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,0,178,0,1,86.29591815,FKID000176,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
10,14,3,7,10,2,4,3,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,192,0,1,,FKID000177,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
7,14,3,15,10,0,3,2,0,0,1,0.0,1.0,1,0,1,0,116,0,1,,FKID000178,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_HSR Layout,HSR Layout,__MISSING__,0
7,14,3,15,10,0,3,2,0,0,1,0.0,1.0,1,0,1,0,116,0,1,,FKID000179,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_HSR Layout,HSR Layout,__MISSING__,0
11,14,1,44,10,0,4,3,0,0,1,0.0,1.0,0,1,1,0,123,0,0,,FKID000180,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sheshadripuram,Sheshadripuram,__MISSING__,0
11,14,2,39,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,0,178,0,0,,FKID000181,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Peenya,Peenya,__MISSING__,0
7,14,3,15,10,0,3,2,0,0,1,0.0,1.0,1,0,1,0,116,0,1,,FKID000182,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_HSR Layout,HSR Layout,__MISSING__,0
14,14,2,18,10,2,3,2,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,135,0,1,18.84050655,FKID000183,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Hebbala,Hebbala,__MISSING__,0
2,14,5,43,10,3,3,2,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,0,302,0,1,23.641425966666667,FKID000184,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
19,14,5,53,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,280,0,1,36.504006333333336,FKID000185,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
10,14,4,6,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,297,1,1,23.38282283333333,FKID000186,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,14,6,41,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,0,1,1,0,127,0,0,104.21347743333334,FKID000187,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_R.T. Nagar,R.T. Nagar,__MISSING__,0
2,14,7,20,10,2,3,2,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,0,185,0,1,86.29412574999999,FKID000188,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_High ground,High ground,__MISSING__,0
17,14,8,25,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,0,0,1,0,127,0,1,70.8526748,FKID000189,Old Airport Road,vehicle_breakdown,High,vehicle_breakdown_Old Airport Road,vehicle_breakdown_High,vehicle_breakdown_Jeevanbheemanagar,Jeevanbheemanagar,__MISSING__,0
3,14,3,52,10,3,3,2,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,0,377,0,1,,FKID000190,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
3,14,3,52,10,4,3,2,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,377,0,1,,FKID000191,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,__MISSING__,0
11,4,0,8,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,0,1,0,0,118,0,0,0.08095,FKID000192,Non-corridor,construction,Low,construction_Non-corridor,construction_Low,construction_Chikkabanavara,Chikkabanavara,__MISSING__,0
5,11,0,45,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,0,0,93,0,1,,FKID000193,CBD 2,road_conditions,High,road_conditions_CBD 2,road_conditions_High,road_conditions_Shivajinagar,Shivajinagar,__MISSING__,1
21,14,2,34,10,1,4,3,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,0,142,0,1,,FKID000194,West of Chord Road,vehicle_breakdown,High,vehicle_breakdown_West of Chord Road,vehicle_breakdown_High,vehicle_breakdown_Magadi Road,Magadi Road,__MISSING__,0
5,11,0,45,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,0,0,93,0,1,,FKID000195,CBD 2,road_conditions,High,road_conditions_CBD 2,road_conditions_High,road_conditions_Shivajinagar,Shivajinagar,__MISSING__,1
11,14,5,8,10,5,4,3,0,0,1,0.9659258262890683,0.25881904510252074,0,1,1,0,118,0,0,,FKID000196,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Chikkabanavara,Chikkabanavara,__MISSING__,0
9,14,3,30,10,4,4,3,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,0,224,0,1,72.9697583,FKID000197,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,__MISSING__,0
11,14,2,37,10,2,3,2,0,0,1,0.49999999999999994,0.8660254037844387,0,1,1,0,116,0,0,,FKID000198,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Mico Layout,Mico Layout,__MISSING__,0
