id,event_type,event_cause,latitude,longitude,address,corridor,junction,zone,police_station,priority,requires_road_closure,vehicle_type,start_datetime,end_datetime,closed_datetime,status,is_stale_active,duration_mins,hour_of_day,day_of_week,month,is_high_priority_corridor,is_non_corridor,description,modified_datetime
FKID000693,unplanned,vehicle_breakdown,13.0213237,77.7116339,"MBT Road, Pride Euphora, Hosabasavanapura, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-03-10 06:37:33.860000+00:00,,,closed,False,,6,6,3,False,True,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಗೆ ಹೋಗುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸರ್,2024-03-10 09:35:48.153422+00:00
FKID000734,unplanned,vehicle_breakdown,12.9493925,77.605846,"Hosur Road, Pothlappa Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",Hosur Road,,,Adugodi,High,False,lcv,2024-02-08 18:23:51.485000+00:00,,,closed,False,,18,3,2,True,False,Lgv eicher vehicle breakdown at anepalya [PERSON] sir no problem for traffic movement sir,2024-02-08 20:35:48.147130+00:00
FKID000755,unplanned,vehicle_breakdown,12.9233673,77.6003486,"Bannerghatta Main Road, Sobha Magnolia, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Bannerghata Road,,,Mico Layout,High,False,lcv,2024-03-11 02:02:17.213000+00:00,,2024-03-11 02:12:46.458023+00:00,closed,False,10.48741705,2,0,3,False,False,starting problem,2024-03-11 02:12:46.458574+00:00
FKID000760,unplanned,vehicle_breakdown,13.018385,77.7061817,"4th Main Road, RJ Lake Gardenia, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-02-08 23:38:17.245000+00:00,,,closed,False,,23,3,2,False,True,[PERSON] towards tc palya junction traffic no problem sir,2024-02-09 02:35:47.871039+00:00
FKID000761,unplanned,vehicle_breakdown,13.0181824,77.7075933,"MBT Road, RJ Lake Gardenia, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-02-09 01:04:36.928000+00:00,,,closed,False,,1,4,2,False,True,"Tyre Bolt broken, Between Bhattarahalli jn to TC palya jn",2024-02-09 03:35:47.731025+00:00
FKID000765,unplanned,vehicle_breakdown,13.0423317,77.5489533,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-03-11 01:34:23.932000+00:00,,,closed,False,,1,0,3,True,False,lgv off' road near muttyalamm towards bel circle,2024-03-11 03:35:47.838781+00:00
FKID000778,unplanned,vehicle_breakdown,12.993745,77.5852617,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Bellary Road 1,,,High ground,High,False,lcv,2024-03-11 03:52:06.167000+00:00,,2024-03-11 04:21:53.758729+00:00,closed,False,29.79319548333333,3,0,3,True,False,vehicle Battery problem [LOCATION] towards old highgrounds junction sir.,2024-03-11 04:21:53.759484+00:00
FKID000794,unplanned,vehicle_breakdown,13.0616905,77.4597317,"Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-03-11 06:35:31.948000+00:00,,,closed,False,,6,0,3,False,True,,2024-03-11 08:35:48.111107+00:00
FKID000819,unplanned,vehicle_breakdown,13.1007763,77.5993401,"Bellary Road, Muneshwara Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,,,Yelahanka,High,False,lcv,2024-02-09 19:01:49.929000+00:00,,,closed,False,,19,4,2,True,False,LGV offroad@ on flyover kogilu upramp towards airport sir,2024-02-09 21:35:47.967612+00:00
FKID000850,unplanned,vehicle_breakdown,13.0286194,77.6321205,"2nd Cross Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Airport New South Road,,,Hennuru,High,False,lcv,2024-03-11 19:05:36.225000+00:00,,,closed,False,,19,0,3,False,False,vehicle skid falldowwn near malbar ring road hbr layout,2024-03-11 21:35:48.134690+00:00
FKID000867,unplanned,vehicle_breakdown,13.0210592,77.5282216,"100 Feet Road, Kanteerava Studio Circle, Bengaluru, Karnataka. Pin-560096 (India)",Non-corridor,,,Yeshwanthpura,Low,False,lcv,2024-02-10 04:53:08.991000+00:00,,,closed,False,,4,5,2,False,True,mecanic is coming,2024-02-10 07:35:47.581480+00:00
FKID000869,unplanned,vehicle_breakdown,13.0244934,77.7174868,"MBT Road, MC Sarovar Apartment, Sidhappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-03-11 21:35:54.165000+00:00,,2024-03-11 22:57:33.146309+00:00,closed,False,81.64968848333334,21,0,3,False,True,[PERSON] towards Hosakote punchare only traffic no problem sir,2024-03-11 22:57:33.146827+00:00
FKID000876,unplanned,vehicle_breakdown,12.9592719,77.654759,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Old Airport Road,,,Jeevanbheemanagar,High,False,lcv,2024-02-10 06:53:04.299000+00:00,,2024-02-10 07:09:02.614768+00:00,closed,False,15.971929466666667,6,5,2,False,False,"starting problem, k02 junction towards [PERSON]",2024-02-10 07:10:16.375888+00:00
FKID000892,unplanned,vehicle_breakdown,13.0617775,77.4597149,"Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,True,lcv,2024-03-11 21:35:25.725000+00:00,,,closed,False,,21,0,3,False,True,,2024-03-11 23:35:48.054115+00:00
FKID000901,unplanned,vehicle_breakdown,13.0990017,77.5993483,"Bellary Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,,,Yelahanka,High,False,lcv,2024-02-10 14:28:21.590000+00:00,,,closed,False,,14,5,2,True,False,LGV offroad@ raitar Sante on flyover towards city sir,2024-02-10 16:35:47.749615+00:00
FKID000914,unplanned,vehicle_breakdown,12.8860621,77.641471,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",Hosur Road,,,Hulimavu,High,False,lcv,2024-03-12 04:58:04.217000+00:00,,2024-03-12 06:17:20.753172+00:00,closed,False,79.27560286666667,4,1,3,True,False,vechile off-road near [LOCATION] main road due to rear wheel puncture sir,2024-03-12 06:17:20.753731+00:00
FKID000919,unplanned,vehicle_breakdown,12.8938667,77.5990863,"Bannerghatta Main Road, Adarsh Rhythm, Panduranga Nagar, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghata Road,,,Mico Layout,High,False,lcv,2024-02-10 22:12:19.594000+00:00,,,closed,False,,22,5,2,False,False,near Fortis hospital lgv vehicle off road due to steering rod got broken have left side no problem to traffic from hsbc to [LOCATION] junction sir,2024-02-11 00:35:47.830417+00:00
FKID000928,unplanned,vehicle_breakdown,13.0695093,77.4468501,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-02-10 21:09:05.882000+00:00,,,closed,False,,21,5,2,False,True,,2024-02-10 23:35:47.978293+00:00
FKID000929,unplanned,vehicle_breakdown,13.0695249,77.4468401,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-02-10 21:15:08.342000+00:00,,,closed,False,,21,5,2,False,True,Tyre brust,2024-02-10 23:35:47.990269+00:00
FKID000930,unplanned,vehicle_breakdown,13.0471916,77.5014881,"Mumbai Bengaluru Highway, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Non-corridor,,,Peenya,Low,False,lcv,2024-02-10 23:49:09.684000+00:00,,2024-02-10 23:59:45.513302+00:00,closed,False,10.597155033333333,23,5,2,False,True,[LOCATION] on flyover towards city lgv off road due to tyre puncher sir traffic one side moving sir,2024-02-10 23:59:45.513875+00:00
FKID000945,unplanned,vehicle_breakdown,13.0433586,77.5526632,"2nd Main Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-03-12 04:51:12.363000+00:00,,,closed,False,,4,1,3,True,False,lgv off' road on mes road towards bel circle,2024-03-12 07:35:48.123956+00:00
FKID000948,unplanned,vehicle_breakdown,13.0440033,77.5544317,"Outer Ring Road, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-02-11 04:43:20.813000+00:00,,,closed,False,,4,6,2,True,False,due to engine problem it's off roaded near [LOCATION] turn underpass,2024-02-11 07:35:47.878666+00:00
FKID000958,unplanned,vehicle_breakdown,13.1216885,77.6111996,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Bellary Road 2,,,Yelahanka,High,False,lcv,2024-02-11 08:55:32.848000+00:00,,,closed,False,,8,6,2,True,False,bagaluru onflyover to wards city lgv vehicle tyer bust sir traffic normal mument sir,2024-02-11 11:35:48.060153+00:00
FKID000959,unplanned,vehicle_breakdown,12.8946628,77.6093254,"11th Cross Road, Dhanush Paradise, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)",Non-corridor,,,Mico Layout,Low,False,lcv,2024-02-11 08:18:21.386000+00:00,,,closed,False,,8,6,2,False,True,infrontof kshema diagnostic centre car off road due to axle got broken no problem to traffic in [PERSON] main road sir,2024-02-11 10:35:48.002569+00:00
FKID000974,unplanned,vehicle_breakdown,13.0154496,77.6619706,"MBT Road, Keerthi Royal, Oble Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",ORR North 1,,,Banaswadi,High,True,lcv,2024-02-11 20:25:00.931000+00:00,,,closed,False,,20,6,2,True,False,ರಾಂ ರಮೂರ್ತಿ ನಗರ ಟೂರ್ಡ್ಸ್ ಹಬ್ಬಲ್ ಒನೆಸಿವ್  vehicle ವೀಲ್ ಕಟ್ off,2024-02-11 22:35:47.764728+00:00
FKID000976,unplanned,vehicle_breakdown,13.0198231,77.709122,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-02-11 23:22:29.915000+00:00,,2024-02-11 23:50:24.299837+00:00,closed,False,27.90641395,23,6,2,False,True,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಗೆ ಹೋಗುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,2024-02-11 23:50:24.300314+00:00
FKID001017,unplanned,vehicle_breakdown,13.0176013,77.5596392,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-02-12 22:46:33.918000+00:00,,2024-02-13 01:07:59.501609+00:00,closed,False,141.42639348333333,22,0,2,True,False,,2024-02-13 01:07:59.502183+00:00
FKID001030,unplanned,vehicle_breakdown,12.9382222,77.7467327,"27th Cross Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",Non-corridor,,,Whitefield,Low,False,lcv,2024-02-12 22:30:42.199000+00:00,,,closed,False,,22,0,2,False,True,varthur Police Station Circle toward balagere Road,2024-02-13 00:35:47.980211+00:00
FKID001036,unplanned,vehicle_breakdown,13.047157,77.5690683,"Outer Ring Road, Devi Nagar, Bengaluru, Karnataka. Pin-560094 (India)",ORR North 2,,,Kodigehalli,High,False,lcv,2024-03-12 20:49:24.262000+00:00,,,closed,False,,20,1,3,True,False,LGV vehicle  breakdown sir towards hebbal,2024-03-12 23:35:47.801059+00:00
FKID001060,unplanned,vehicle_breakdown,13.0199453,77.5526338,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-02-13 04:38:28.292000+00:00,,2024-02-13 05:07:47.078818+00:00,closed,False,29.313113633333334,4,1,2,True,False,traffic no problem,2024-02-13 05:07:47.079394+00:00
FKID001076,unplanned,vehicle_breakdown,13.0413026,77.5169471,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Tumkur Road,,,Chikkabanavara,High,False,lcv,2024-02-13 03:36:07.884000+00:00,,,closed,False,,3,1,2,True,False,[PERSON] on flyover LCV vehicle off-road towards city traffic one side movement,2024-02-13 06:35:47.953399+00:00
FKID001080,unplanned,vehicle_breakdown,13.0436361,77.6023637,"MBT Road, Yogesh Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",ORR North 1,,,Hebbala,High,False,lcv,2024-03-13 04:35:04.351000+00:00,,2024-03-13 05:39:06.312439+00:00,closed,False,64.03269065,4,2,3,True,False,,2024-03-13 05:39:06.400091+00:00
FKID001082,unplanned,vehicle_breakdown,13.0414817,77.6247967,"Thanisandra Main Road, MSR North Tower, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",Hennur Main Road,,,Hennuru,High,False,lcv,2024-03-13 01:48:39.012000+00:00,,,closed,False,,1,2,3,False,False,ನಮಸ್ತೆ ಸರ್ ತಣಿಸಂದ್ರ ಮುಖ್ಯರಸ್ತೆ ಟುವಾರ್ಡ್ಸ್ ನಾಗವಾರ ಕಡೆ ಒಂದು ಲಾರಿ ಆಫ್ ರೋಡ ಆಗಿದ್ದು ಸೈಡಲ್ಲಿ ಹಾಕಿಸಿದ್ದೇವೆ ಸರ್ ಯಾವುದೇ ಟ್ರಾಫಿಕ್ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಮೆಕಾನಿಕ್ ಬಂದು ಚೆಕ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,2024-03-13 04:35:48.291020+00:00
FKID001092,unplanned,vehicle_breakdown,13.0752051,77.4368448,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2024-03-13 03:20:37.561000+00:00,,,closed,False,,3,2,3,False,True,vehicle breakdown towards city dasanapura flyover down ramp traffic normal moving sir,2024-03-13 05:35:48.103290+00:00
FKID001100,unplanned,vehicle_breakdown,12.9563017,77.7086109,"HAL Airport Road, Satko Palm Trees, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",Varthur Road,,,HAL Old Airport,High,False,lcv,2024-02-13 06:49:07.884000+00:00,,,closed,False,,6,1,2,False,False,"GEAR BOX REPAIR, ITS IN ONE SIDE OF ROAD. THERES NO TRAFFIC PROBLEM.",2024-02-13 09:35:47.891493+00:00
FKID001103,unplanned,vehicle_breakdown,12.9362539,77.5179081,"Mysore Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Mysore Road,,,Byatarayanapura,High,False,lcv,2024-02-13 06:56:53.242000+00:00,,,closed,False,,6,1,2,True,False,tyer blast,2024-02-13 09:35:47.849720+00:00
FKID001153,unplanned,vehicle_breakdown,12.9665042,77.6075367,"Tate Lane, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Mysore Road,,,Ashok Nagar,High,False,lcv,2024-02-13 23:37:37.741000+00:00,,2024-02-14 01:13:13.166817+00:00,closed,False,95.59043028333333,23,1,2,True,False,ಈ ವಾಹನ ಸಿಗ್ನಲ್ ಲೈಟ್ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ಗೇರ್ ಬಾಕ್ಸ್ ಡೌನ್ ಆಗಿದ್ದು ರಸ್ತೆಯ ಮಧ್ಯ ನಿಂತಿದ್ದು  ಸದರಿ ವಾಹನವನ್ನು ರಸ್ತೆಯ ಎಡ ಬದಿಯಲ್ಲಿ ನಿಲ್ಲಿಸಿರುತ್ತಾರೆ [LOCATION] ನಿದಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್,2024-02-14 01:13:13.167441+00:00
FKID001156,unplanned,vehicle_breakdown,13.035842,77.5888336,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-02-14 04:05:29.462000+00:00,,,closed,False,,4,2,2,True,False,Tyre flat,2024-02-14 06:35:47.862078+00:00
FKID001183,unplanned,vehicle_breakdown,12.9592132,77.6538071,"Old Airport Road, Prestige Casablanca, Rustam Bagh, Bengaluru, Karnataka. Pin-560017 (India)",Old Airport Road,,,Jeevanbheemanagar,High,False,lcv,2024-02-14 06:34:25.611000+00:00,,,closed,False,,6,2,2,False,False,vehicle breakdown k02 towards to h13 starting problem,2024-02-14 08:35:47.622342+00:00
FKID001214,unplanned,vehicle_breakdown,13.0177383,77.5573517,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Tumkur Road,,,Yeshwanthpura,High,False,lcv,2024-02-14 23:23:18.637000+00:00,,2024-02-14 23:49:13.075102+00:00,closed,False,25.9073017,23,2,2,True,False,rear wheel tyre brust ypr up ramp towards city,2024-02-14 23:49:13.075969+00:00
FKID001218,unplanned,vehicle_breakdown,12.9485754,77.5929669,"Siddhapura Road, Dr Ambedkar Social Welfare Association, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Non-corridor,,,Wilson Garden,Low,False,lcv,2024-02-15 00:07:31.783000+00:00,,2024-02-15 01:27:39.741586+00:00,closed,False,80.1326431,0,3,2,False,True,,2024-02-15 01:27:39.742054+00:00
FKID001219,unplanned,vehicle_breakdown,12.9913346,77.657633,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Old Madras Road,,,Banaswadi,High,False,lcv,2024-02-14 20:26:41.203000+00:00,,,closed,False,,20,2,2,True,False,self starting problem,2024-02-14 22:35:47.926412+00:00
FKID001230,unplanned,vehicle_breakdown,13.0400959,77.5185915,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,,,Peenya,High,False,lcv,2024-03-13 20:42:16.946000+00:00,,,closed,False,,20,2,3,True,False,incoming jalahalli cross,2024-03-13 23:35:48.054515+00:00
FKID001238,unplanned,vehicle_breakdown,12.9824684,77.5641294,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Non-corridor,,,Sheshadripuram,Low,False,lcv,2024-02-15 02:36:40.832000+00:00,,,closed,False,,2,3,2,False,True,[LOCATION]. traffic normal ಮೂವಿಂಗ್ after 30 minits go sir,2024-03-04 22:28:39.048365+00:00
FKID001257,unplanned,vehicle_breakdown,12.900384,77.5858132,"24th Main Road, Sri SN Venkatesh Reddy Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",Non-corridor,,,J.P. Nagar,Low,False,lcv,2024-02-15 06:56:52.957000+00:00,,,resolved,False,,6,3,2,False,True,Off-road,2024-02-15 07:02:30.907381+00:00
FKID001258,unplanned,vehicle_breakdown,13.0143856,77.5832232,"1st Cross Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Bellary Road 1,,,Sadashivanagar,High,False,lcv,2024-02-15 03:41:03.207000+00:00,,,closed,False,,3,3,2,True,False,vehicle breakdown,2024-02-15 06:35:47.950647+00:00
FKID001261,unplanned,vehicle_breakdown,13.0436325,77.5533837,"1st Main Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,,Jalahalli,High,False,lcv,2024-02-15 06:32:51.050000+00:00,,2024-02-15 06:53:20.508783+00:00,closed,False,20.49097971666667,6,3,2,True,False,traffic one side moment sir,2024-02-15 06:53:20.509273+00:00
FKID001283,unplanned,vehicle_breakdown,13.0366572,77.5243125,"Mumbai Bengaluru Highway, Sri Muneshwara Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,,,Peenya,High,False,lcv,2024-02-15 19:38:55.286000+00:00,,2024-02-15 19:57:49.993765+00:00,closed,False,18.911796083333336,19,3,2,True,False,PS junction on flyover towards outgoing side Tata Ace off road due tyre puncher sir,2024-02-15 19:57:49.994303+00:00
FKID001301,unplanned,vehicle_breakdown,13.0231113,77.5847437,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,,Kodigehalli,High,False,lcv,2024-03-14 07:32:36.050000+00:00,,,closed,False,,7,3,3,True,False,clutch problem,2024-03-14 09:35:48.418203+00:00
FKID001323,unplanned,vehicle_breakdown,12.9909343,77.6563082,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Old Madras Road,,,Banaswadi,High,False,lcv,2024-02-15 20:22:16.277000+00:00,,,closed,False,,20,3,2,True,False,tyre puncture,2024-02-16 00:04:49.729405+00:00
FKID001332,unplanned,vehicle_breakdown,13.008416,77.6925609,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-02-16 05:21:49.454000+00:00,,2024-02-16 05:23:37.692190+00:00,closed,False,1.8039698333333334,5,4,2,False,True,vahical,2024-02-16 05:23:37.961958+00:00
FKID001339,unplanned,vehicle_breakdown,13.008416,77.6925609,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Non-corridor,,,K.R. Pura,Low,False,lcv,2024-02-16 05:21:49.454000+00:00,,2024-02-16 05:23:51.982116+00:00,closed,False,2.0421352666666666,5,4,2,False,True,vahical,2024-02-16 05:26:36.960394+00:00
FKID001351,unplanned,vehicle_breakdown,12.964071,77.5698422,"Sultan Road, Church Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Mysore Road,,,Chamarajpet,High,False,lcv,2024-02-16 09:13:45.192000+00:00,,2024-02-16 09:48:52.552419+00:00,closed,False,35.12267365,9,4,2,True,False,Outgoing,2024-02-16 09:48:52.552921+00:00
FKID001352,unplanned,vehicle_breakdown,12.9594884,77.6537937,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",Old Airport Road,,,Jeevanbheemanagar,High,False,lcv,2024-02-16 04:40:11.150000+00:00,,,closed,False,,4,4,2,False,False,vehicles breakdown,2024-02-16 07:35:48.200713+00:00
